"","PC1","PC2","PC3"
"MATN3",-0.619903095156001,0.586698533902848,0.314477825358614
"APOA2",-0.619623209414654,0.621560805157193,0.226228566628317
"TGIF2LX",-0.619494335695905,0.580802770454947,0.226103832364188
"HELZ",-0.619407410719285,0.678712864103382,-0.0868163999178865
"PPAPDC1A",-0.619382452169887,0.60915435466407,0.194689244816258
"IFLTD1",-0.618777159239564,0.624516762460602,0.240701990446945
"MYL7",-0.618249460284023,0.527614064539641,0.208475884713676
"FAM135B",-0.617689830174787,0.609390707991159,0.137983019345848
"PRLR",-0.61711204836342,0.601329852385654,0.190145699192759
"TMEM150C",-0.61707345760527,0.624729387743352,0.262362356237356
"SCARNA5",-0.616621731700352,0.492449983566028,0.175246848851531
"LINC00303",-0.615941133002666,0.600388486293193,0.212535028609759
"HTR1E",-0.615242769469901,0.667662515453562,0.10933896788015
"EFNA5",-0.614466223657694,0.674964951144344,-0.0213992617203206
"GPR115",-0.612681284500036,0.622813712816858,0.24323837408528
"FGF17",-0.61265157709813,0.571327134699758,0.220354867614451
"PCDH10",-0.61243384768262,0.618868731309474,0.165282372073553
"SOX17",-0.612359380055391,0.61897057078781,0.292675250069616
"RHOBTB3",-0.611229121046316,0.641367815151771,0.197583815817108
"LOC158696",-0.610562788528129,0.532043787805727,-0.252221932158865
"MCC",-0.610156720607219,0.634088046260386,0.217516259867134
"PERP",-0.60802315360203,0.504381165952255,0.459418837636135
"CXorf1",-0.607876572484575,0.637039130649304,0.186684445841114
"PCSK2",-0.607034958364343,0.56707995278946,0.18412665906656
"LGALS12",-0.606902932180004,0.573720075854396,0.287081512157708
"APAF1",-0.606760776826602,0.668132874434678,-0.0800189724332258
"LOC439950",-0.60618431722737,0.603759445370125,0.0939966549686063
"PGLYRP4",-0.605836633816596,0.606245029078243,0.273620376440552
"ZNF792",-0.605556336484918,0.585419500114372,0.350716021719955
"HOXD13",-0.605494110777111,0.524045256608991,0.182536046590324
"MARCH3",-0.604767625067039,0.43990029243832,0.444806724980565
"ZG16",-0.604646652185411,0.445919787695985,-0.304258325918018
"PDE10A",-0.604367648503761,0.675539347858627,0.123905457909628
"LRIG3",-0.604349461994885,0.648422299182505,0.229846989660733
"OVCH2",-0.604072237954452,0.623125235919141,0.264689268214128
"GYPB",-0.603989041132847,0.594912520099128,0.20225122093343
"FRA10AC1",-0.603882917517576,0.442079642254959,-0.132504686331759
"WTH3DI",-0.603247609826709,0.6254009169509,0.251261595065757
"FREM1",-0.601639587329769,0.676367620242287,0.152658634634917
"SLITRK2",-0.600610365717876,0.65979585039327,0.157827152253172
"FGF8",-0.600208881771536,0.541992118782101,0.189976791461624
"ZNF137P",-0.599735438779027,0.480772549786648,0.0812268163984534
"LOC283624",-0.599302778692916,0.62059340302787,-0.183266032851754
"PRDM1",-0.596080191414796,0.617319663567703,0.311077401773108
"LOC100132077",-0.59549934142772,0.50938175693572,-0.211430030988818
"GABRB2",-0.595355962004467,0.628701720615547,0.241097264912656
"SEMA3E",-0.594073810348802,0.663558454632565,0.227371175709407
"ZBTB10",-0.59313312820507,0.697179777500044,0.0577095410933622
"LPGAT1",-0.593030653373565,0.602989211184438,0.326056652516876
"LOC100506433",-0.592514798821374,0.662223537710976,-0.176697193161817
"FARP1",-0.591833966947175,0.510061312849234,0.429166019425916
"ZSWIM5",-0.59096675880519,0.630441699448296,0.154306277663098
"PLCXD3",-0.590620152535124,0.61436343184462,0.298384227458568
"FRS2",-0.590216559449453,0.532721514753106,-0.143412156139422
"PIP5K1P1",-0.589212853920804,0.593464609103634,-0.122382309838723
"APOBEC3F",-0.588977379986331,0.569691839510268,0.266195114694888
"PRSS35",-0.588770457866914,0.667566993522899,0.0242404695911569
"NETO2",-0.588374780763235,0.686950546874404,-0.00141158081758455
"ZBTB1",-0.588215472691048,0.499688082538477,0.159862449405327
"FRRS1",-0.588182394410663,0.584889381085426,0.236291464799886
"LOC494141",-0.588038818926265,0.46428059748675,-0.332352246750455
"GTF2IP1.LOC100093631",-0.586972728187221,0.560741869418796,0.348789147815533
"GABRA6",-0.58658890028628,0.629986469069863,0.151583285321936
"LOC149086",-0.586218262483827,0.574085730396579,0.110838033630648
"NPPB",-0.586066592519104,0.587816890261457,0.157262387670282
"MGAT5",-0.582817971270352,0.531850251762903,0.182340748356442
"LGR5",-0.582115472786192,0.646033260098786,0.170556563742392
"ALPK3",-0.582035293328529,0.522316470973595,-0.0782734747615654
"SLC35A3",-0.581653655844357,0.587395900367994,0.38949808825247
"STK31",-0.581541835001823,0.534575383887559,0.354161520556963
"CES5A",-0.580252534360137,0.488433620138555,0.177035325908081
"ATP2B1",-0.578954183526842,0.652435071133574,0.0689281544376352
"POU2AF1",-0.578747300432304,0.58273881064946,0.347837626714845
"IER3",-0.578231522529716,0.589257691048725,0.290637789766254
"RNF111",-0.578224135434741,0.624585422191499,-0.0559995462870398
"UTS2D",-0.577665276513515,0.592927464812948,-0.274445918835902
"DUSP4",-0.577487582212777,0.607045818287011,0.231474977448592
"FAM104B",-0.577123290768536,0.562727153153493,0.173373297630782
"MKRN1",-0.576811565491526,0.572592296709532,0.338811846339348
"KBTBD2",-0.575604611242469,0.447591239856636,0.428520855479069
"SAG",-0.575235693942766,0.444853375533296,0.138752563482652
"MERTK",-0.575154315123773,0.595090290175086,0.374940971568747
"PPM1K",-0.573734353062406,0.625603893370601,0.280188656445489
"ANO4",-0.571578848007213,0.526837163016352,-0.420313034531782
"MIR548I2",-0.571402370476493,0.483063160608493,-0.0148604856290917
"TMEM123",-0.5712592775803,0.572370836834992,0.413391971449581
"GPR151",-0.571067401177146,0.53373390475764,0.200931641787596
"TDRD7",-0.570520559935093,0.601010360389608,0.371622577816265
"RFPL2",-0.569869636872906,0.613854436060677,0.105879987703937
"C17orf39",-0.569853526480293,0.654102708693349,0.25005434626066
"EHHADH",-0.569177948875963,0.617521014495356,0.309522817589585
"COL6A4P2",-0.567484968164263,0.663978868292308,0.0166823787712858
